IP_present,url_length,dots_in_url,domain_length,number_of_domains,hyphen_count_in_domain,digits_count_in_domain,largest_domain_length,avg_domain_length,directory_length,sub_directory_count,largest_directory_length,avg_directory_length,suspicious_TLD,file_name_length,dots_file_name,delims_file_name,argument_length,number_of_arguments,largest_arg_length,max_delims_in_args,created_days_ago,updated_days_ago,expiration_days_remain,zipcode,label
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,5.0,25.0,32256.0,0.0
0.0,28.0,3.0,28.0,4.0,0.0,0.0,18.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,3.0,60.0,-1.0,0.0
0.0,17.0,3.0,16.0,4.0,0.0,0.0,6.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,23.0,44.0,-1.0,0.0
0.0,28.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,45.0,2048.0,0.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,47.0,55.0,-1.0,0.0
0.0,59.0,4.0,22.0,4.0,0.0,0.0,11.0,4.8,27.0,3.0,13.0,7.7,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,3.0,28.0,-1.0,0.0
0.0,30.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,11.0,25.0,32256.0,0.0
0.0,81.0,3.0,24.0,3.0,0.0,0.0,16.0,7.3,25.0,4.0,7.0,5.0,0.0,32.0,1.0,3.0,0.0,0.0,0.0,0.0,319.0,110.0,16.0,85260.0,1.0
0.0,45.0,3.0,9.0,3.0,0.0,2.0,3.0,2.3,1.0,0.0,0.0,0.0,0.0,35.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,6.0,11.0,80205.0,0.0
1.0,50.0,4.0,14.0,14.0,0.0,11.0,1.0,1.0,16.0,2.0,8.0,6.5,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,38.0,3.0,24.0,2.0,0.0,0.0,20.0,11.5,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,14.0,3.0,85016.0,1.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,28.0,2.0,-1.0,0.0
0.0,17.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,65.0,32.0,32256.0,0.0
0.0,27.0,2.0,26.0,3.0,0.0,0.0,18.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,23.0,3.0,22.0,4.0,0.0,0.0,12.0,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,6.0,25.0,-1.0,0.0
0.0,40.0,1.0,16.0,2.0,0.0,0.0,12.0,7.5,24.0,4.0,11.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,9.0,561600.0,1.0
0.0,25.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,17.0,16.0,1803.0,0.0
0.0,23.0,3.0,15.0,3.0,0.0,0.0,8.0,4.3,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,256.0,16.0,18.0,-1.0,1.0
0.0,27.0,3.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,629.0,21.0,132.0,-1.0,0.0
0.0,103.0,1.0,15.0,2.0,0.0,1.0,12.0,7.0,88.0,4.0,55.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,28.0,-1.0,1.0
0.0,32.0,3.0,14.0,3.0,0.0,0.0,6.0,4.0,9.0,2.0,3.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,21.0,-1.0,1.0
0.0,40.0,5.0,20.0,5.0,0.0,0.0,8.0,3.2,13.0,2.0,5.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,231.0,14.0,13.0,-1.0,0.0
0.0,55.0,1.0,26.0,2.0,0.0,0.0,22.0,12.5,29.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,1.0,29.0,146001.0,1.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,48.0,17.0,-1.0,0.0
0.0,17.0,2.0,17.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,36.0,118.0,-1.0,0.0
0.0,20.0,2.0,19.0,3.0,2.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,25.0,2.0,14.0,3.0,0.0,0.0,8.0,4.0,11.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,152.0,10.0,-1.0,0.0
0.0,38.0,3.0,26.0,3.0,0.0,0.0,18.0,8.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,490.0,4.0,28.0,-1.0,0.0
0.0,26.0,2.0,26.0,3.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,14.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,304.0,-1.0,0.0
0.0,20.0,2.0,19.0,3.0,1.0,0.0,12.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,29.0,1.0,18.0,2.0,0.0,0.0,14.0,8.5,11.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,60.0,2.0,-1.0,0.0
0.0,16.0,1.0,16.0,2.0,0.0,0.0,12.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,8.0,24.0,454022214.0,0.0
0.0,38.0,3.0,20.0,3.0,0.0,0.0,13.0,6.0,8.0,1.0,6.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,206.0,53.0,99.0,85260.0,1.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,19.0,24.0,925.0,0.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,29.0,2.0,16.0,2.0,0.0,2.0,12.0,7.5,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,565.0,20.0,13.0,631.0,0.0
0.0,468.0,8.0,18.0,3.0,2.0,0.0,11.0,5.3,406.0,7.0,245.0,56.9,0.0,44.0,1.0,5.0,0.0,0.0,0.0,0.0,147.0,26.0,5.0,85260.0,1.0
0.0,40.0,3.0,23.0,3.0,1.0,0.0,15.0,7.0,8.0,2.0,3.0,2.5,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,603.0,26.0,6.0,-1.0,1.0
0.0,21.0,3.0,20.0,4.0,1.0,0.0,10.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,18.0,14.0,-1.0,0.0
0.0,19.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,14.0,16.0,-1.0,0.0
0.0,44.0,2.0,26.0,3.0,0.0,0.0,18.0,8.0,18.0,3.0,9.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,29.0,1.0,-1.0,1.0
0.0,21.0,2.0,10.0,2.0,0.0,2.0,6.0,4.5,4.0,1.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,172.0,23.0,10.0,-1.0,1.0
0.0,23.0,2.0,22.0,3.0,1.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,29.0,3.0,55606.0,0.0
0.0,26.0,3.0,25.0,4.0,0.0,0.0,15.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,25.0,6.0,-1.0,0.0
0.0,17.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,31.0,61.0,-1.0,0.0
0.0,21.0,2.0,20.0,3.0,1.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,9.0,5.0,-1.0,0.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,26.0,94401.0,0.0
0.0,33.0,2.0,12.0,2.0,0.0,0.0,9.0,5.5,15.0,2.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,26.0,-1.0,1.0
0.0,68.0,2.0,21.0,3.0,0.0,0.0,14.0,6.3,33.0,3.0,17.0,9.7,0.0,0.0,0.0,0.0,14.0,1.0,6.0,1.0,201.0,31.0,0.0,-1.0,1.0
0.0,25.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,11.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,2.0,33.0,-1.0,0.0
0.0,24.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,19.0,16.0,941071032.0,0.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,27.0,85016.0,0.0
0.0,44.0,3.0,17.0,3.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,64.0,4.0,14.0,3.0,0.0,2.0,6.0,4.0,50.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,87.0,76.0,-1.0,1.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,5.0,31.0,190384010.0,0.0
0.0,50.0,2.0,12.0,2.0,0.0,1.0,8.0,5.5,29.0,3.0,13.0,8.3,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,30.0,3.0,29.0,4.0,1.0,0.0,18.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,39.0,-1.0,0.0
0.0,40.0,1.0,23.0,2.0,0.0,0.0,19.0,11.0,17.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,22.0,10.0,-1.0,1.0
0.0,84.0,4.0,13.0,2.0,1.0,0.0,9.0,6.0,36.0,5.0,11.0,6.0,0.0,9.0,1.0,0.0,26.0,1.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,75.0,1.0,23.0,2.0,0.0,0.0,19.0,11.0,52.0,5.0,32.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,-1.0,1.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,11.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,23.0,9.0,-1.0,0.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,29.0,3.0,29.0,4.0,0.0,2.0,19.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,40.0,2.0,27.0,3.0,0.0,0.0,19.0,8.3,13.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,2.0,-6.0,-1.0,1.0
0.0,46.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,22.0,2.0,10.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,58.0,2.0,20.0,3.0,0.0,0.0,13.0,6.0,38.0,5.0,9.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,21.0,-1.0,1.0
0.0,17.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,110.0,31.0,920111514.0,0.0
0.0,38.0,2.0,11.0,2.0,0.0,0.0,8.0,5.0,6.0,1.0,4.0,4.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,149.0,29.0,34.0,-1.0,1.0
0.0,24.0,3.0,23.0,4.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,14.0,24.0,-1.0,0.0
0.0,17.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,6.0,33.0,-1.0,0.0
0.0,54.0,2.0,16.0,3.0,0.0,0.0,8.0,4.7,38.0,5.0,11.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,30.0,-1.0,1.0
0.0,24.0,2.0,10.0,2.0,0.0,0.0,7.0,4.5,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,1.0,1.0,0.0,126.0,0.0,26.0,-1.0,1.0
0.0,58.0,3.0,21.0,3.0,1.0,0.0,13.0,6.3,14.0,1.0,12.0,12.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,428.0,2.0,58.0,85260.0,0.0
0.0,43.0,3.0,22.0,3.0,0.0,0.0,12.0,6.7,9.0,1.0,7.0,7.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,40.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,21.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,27.0,80205.0,0.0
0.0,24.0,2.0,24.0,3.0,0.0,0.0,11.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,19.0,166.0,18034200.0,0.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,32.0,3.0,21.0,3.0,0.0,0.0,9.0,6.3,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,14.0,13.0,2451.0,0.0
0.0,66.0,2.0,18.0,2.0,0.0,0.0,14.0,8.5,17.0,2.0,11.0,7.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,627.0,19.0,12.0,0.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,50.0,3.0,29.0,4.0,0.0,0.0,19.0,6.5,21.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,35.0,26.0,-1.0,1.0
0.0,33.0,1.0,16.0,2.0,0.0,0.0,12.0,7.5,17.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,22.0,1803.0,1.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,38.0,28.0,32256.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,10.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,14.0,13.0,2451.0,0.0
0.0,56.0,2.0,17.0,2.0,0.0,0.0,13.0,8.0,29.0,6.0,5.0,3.7,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,110.0,85260.0,1.0
0.0,29.0,2.0,28.0,3.0,0.0,0.0,20.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,13.0,24.0,-1.0,0.0
0.0,15.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,24.0,31.0,-1.0,0.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,10.0,150.0,5065.0,0.0
0.0,35.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,14.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,14.0,6.0,-1.0,1.0
0.0,98.0,3.0,19.0,3.0,0.0,0.0,11.0,5.7,11.0,1.0,9.0,9.0,0.0,11.0,1.0,0.0,57.0,3.0,17.0,1.0,736.0,13.0,55.0,85260.0,0.0
0.0,87.0,1.0,13.0,2.0,0.0,0.0,10.0,6.0,74.0,9.0,12.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,18.0,2.0,17.0,3.0,1.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,28.0,2.0,27.0,3.0,0.0,0.0,18.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,21.0,3.0,20.0,4.0,0.0,0.0,10.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,26.0,3.0,25.0,4.0,0.0,0.0,15.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,34.0,174.0,-1.0,0.0
0.0,19.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,17.0,16.0,-1.0,0.0
0.0,44.0,2.0,21.0,3.0,0.0,0.0,14.0,6.3,23.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,43.0,3.0,28.0,3.0,0.0,0.0,20.0,8.7,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,546.0,61.0,93.0,-1.0,0.0
0.0,16.0,1.0,10.0,2.0,0.0,0.0,7.0,4.5,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,24.0,-1.0,1.0
0.0,19.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,40.0,119.0,-1.0,0.0
0.0,47.0,2.0,21.0,3.0,1.0,2.0,9.0,6.3,26.0,2.0,22.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,1.0,62.0,-1.0,1.0
0.0,19.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,21.0,24.0,-1.0,0.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,12.0,28.0,-1.0,0.0
0.0,50.0,3.0,19.0,3.0,0.0,0.0,11.0,5.7,15.0,2.0,8.0,6.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,385.0,22.0,10.0,-1.0,1.0
0.0,26.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,15.0,15.0,-1.0,0.0
0.0,36.0,3.0,18.0,3.0,0.0,0.0,12.0,5.3,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,387.0,24.0,8.0,-1.0,1.0
0.0,20.0,2.0,19.0,3.0,1.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,15.0,15.0,-1.0,0.0
0.0,26.0,2.0,26.0,3.0,1.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,8.0,66.0,92211.0,0.0
0.0,34.0,2.0,17.0,3.0,1.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,26.0,3.0,25.0,4.0,0.0,0.0,14.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,22.0,2.0,13.0,2.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,149.0,24.0,3.0,-1.0,1.0
0.0,16.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,35.0,44.0,17.0,0.0
0.0,30.0,2.0,12.0,3.0,0.0,0.0,4.0,3.3,10.0,1.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,71.0,18.0,85260.0,0.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,88.0,37.0,32256.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,6.0,1.0,-1.0,0.0
0.0,48.0,2.0,15.0,3.0,0.0,0.0,8.0,4.3,33.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,8.0,0.0,-1.0,1.0
0.0,36.0,1.0,19.0,2.0,0.0,0.0,15.0,9.0,17.0,3.0,7.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,20.0,56.0,85260.0,1.0
0.0,124.0,1.0,11.0,2.0,1.0,0.0,7.0,5.0,57.0,6.0,14.0,8.3,0.0,4.0,0.0,0.0,52.0,1.0,2.0,1.0,186.0,3.0,28.0,85260.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,104.0,18.0,32256.0,0.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,12.0,21.0,84660.0,0.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,28.0,3.0,-1.0,0.0
0.0,26.0,1.0,10.0,2.0,0.0,0.0,6.0,4.5,16.0,2.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,2.0,29.0,10019.0,0.0
0.0,37.0,3.0,20.0,3.0,0.0,0.0,11.0,6.0,5.0,1.0,3.0,3.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
